lead_id,created_date,first_name,last_name,email,company_domain,channel,campaign,became_deal
L000207,2025-01-02 08:15:00,Renata,Grant,renata.grant@redwood.com,redwood.com,Paid Social - Meta,mofu-retarget,false
L000208,2025-01-03 10:15:00,Yusuf,Doyle,yusuf.doyle@cascade.com,cascade.com,Paid Social - Meta,lead-form-broad,false
L000209,2025-01-17 17:30:00,Alicia,Haddad,alicia.haddad@quarry.com,quarry.com,Paid Social - Meta,lead-form-broad,false
L000210,2025-01-21 12:15:00,Elodie,Doyle,elodie.doyle@saltmarsh.com,saltmarsh.com,Paid Social - Meta,lead-form-broad,false
L000211,2025-01-06 07:45:00,Rafael,Ferreira,rafael.ferreira@northwind.com,northwind.com,Paid Social - Meta,mofu-retarget,false
L000212,2025-01-20 19:30:00,Priya,Szabo,priya.szabo@ember.com,ember.com,Paid Social - Meta,lead-form-broad,false
L000213,2025-01-25 09:00:00,Callum,Castellanos,callum.castellanos@anvil.com,anvil.com,Paid Social - Meta,prospecting-lal,false
L000214,2025-01-26 07:30:00,Estelle,Watanabe,estelle.watanabe@ferrous.com,ferrous.com,Paid Social - Meta,lead-form-broad,false
L000215,2025-01-23 20:15:00,Jonas,Horvat,jonas.horvat@harborview.com,harborview.com,Paid Social - Meta,lead-form-broad,false
L000216,2025-01-29 17:30:00,Kenji,Bergstrom,kenji.bergstrom@meridian.com,meridian.com,Paid Social - Meta,lead-form-broad,false
L000217,2025-01-17 09:00:00,Peter,Whitfield,peter.whitfield@northwind.com,northwind.com,Paid Social - Meta,lead-form-broad,false
L000218,2025-01-26 15:30:00,Malik,Ferreira,malik.ferreira@arclight.com,arclight.com,Paid Social - Meta,lead-form-broad,false
L000219,2025-01-15 13:45:00,Grace,Doyle,grace.doyle@cascade.com,cascade.com,Paid Social - Meta,mofu-retarget,false
L000220,2025-01-05 12:15:00,Lena,Demir,lena.demir@nimbus.com,nimbus.com,Paid Social - Meta,mofu-retarget,false
L000221,2025-01-11 11:45:00,Ivo,Doyle,ivo.doyle@cascade.com,cascade.com,Paid Social - Meta,prospecting-lal,false
L000222,2025-01-26 15:15:00,Omar,Farrell,omar.farrell@nimbus.com,nimbus.com,Paid Social - Meta,lead-form-broad,false
L000223,2025-01-01 11:00:00,Elodie,Petrov,elodie.petrov@solvent.com,solvent.com,Paid Social - Meta,mofu-retarget,false
L000224,2025-01-27 16:45:00,Margit,Novak,margit.novak@marlowe.com,marlowe.com,Paid Social - Meta,prospecting-lal,false
L000225,2025-01-19 20:30:00,Mei,Farrell,mei.farrell@thornbury.com,thornbury.com,Paid Social - Meta,mofu-retarget,false
L000226,2025-01-28 10:30:00,Alicia,Vieira,alicia.vieira@brightpath.com,brightpath.com,Paid Social - Meta,mofu-retarget,false
L000227,2025-01-07 11:30:00,Renata,Farrell,renata.farrell@anvil.com,anvil.com,Paid Social - Meta,prospecting-lal,false
L000228,2025-01-15 08:15:00,Malik,Szabo,malik.szabo@anvil.com,anvil.com,Paid Social - Meta,lead-form-broad,false
L000229,2025-01-01 08:00:00,Ingrid,Farrell,ingrid.farrell@quarry.com,quarry.com,Paid Social - Meta,prospecting-lal,false
L000230,2025-01-16 16:00:00,Cormac,Byrne,cormac.byrne@ferrous.com,ferrous.com,Paid Social - Meta,lead-form-broad,false
L000231,2025-01-28 08:00:00,Grace,Demir,grace.demir@harborview.com,harborview.com,Paid Social - Meta,lead-form-broad,false
L000232,2025-01-17 11:30:00,Tomas,Iyer,tomas.iyer@halcyon.com,halcyon.com,Paid Social - Meta,mofu-retarget,false
L000233,2025-01-31 15:15:00,Jonas,Grant,jonas.grant@juniper.com,juniper.com,Paid Social - Meta,lead-form-broad,false
L000234,2025-01-02 15:45:00,Marcus,Castellanos,marcus.castellanos@dovetail.com,dovetail.com,Paid Social - Meta,prospecting-lal,false
L000235,2025-01-14 13:15:00,Lena,Horvat,lena.horvat@oakhurst.com,oakhurst.com,Paid Social - Meta,prospecting-lal,false
L000236,2025-01-29 12:00:00,Kenji,Iyer,kenji.iyer@juniper.com,juniper.com,Paid Social - Meta,lead-form-broad,false
L000237,2025-01-10 18:30:00,Elodie,Whitfield,elodie.whitfield@ironwood.com,ironwood.com,Paid Social - Meta,mofu-retarget,false
L000238,2025-01-04 18:30:00,Adeola,Ferreira,adeola.ferreira@copperline.com,copperline.com,Paid Social - Meta,mofu-retarget,false
L000239,2025-01-13 14:45:00,Priya,Aaltonen,priya.aaltonen@thornbury.com,thornbury.com,Paid Social - Meta,prospecting-lal,false
L000240,2025-01-20 10:45:00,Arun,Farrell,arun.farrell@ironwood.com,ironwood.com,Paid Social - Meta,lead-form-broad,false
L000241,2025-01-28 11:00:00,Alicia,Castellanos,alicia.castellanos@quillon.com,quillon.com,Paid Social - Meta,mofu-retarget,false
L000242,2025-01-29 13:00:00,Siobhan,Pires,siobhan.pires@ridgeline.com,ridgeline.com,Paid Social - Meta,prospecting-lal,false
L000243,2025-01-26 12:00:00,Anaya,Horvat,anaya.horvat@juniper.com,juniper.com,Paid Social - Meta,mofu-retarget,false
L000244,2025-01-17 10:30:00,Lena,Zhang,lena.zhang@brightpath.com,brightpath.com,Paid Social - Meta,prospecting-lal,false
L000245,2025-01-11 14:45:00,Malik,Horvat,malik.horvat@pinnacle.com,pinnacle.com,Paid Social - Meta,prospecting-lal,false
L000246,2025-01-08 16:45:00,Arun,Petrov,arun.petrov@copperline.com,copperline.com,Paid Social - Meta,mofu-retarget,false
L000247,2025-01-19 14:00:00,Margit,Novak,margit.novak@quillon.com,quillon.com,Paid Social - Meta,prospecting-lal,false
L000248,2025-01-21 10:30:00,Hollis,Castellanos,hollis.castellanos@halcyon.com,halcyon.com,Paid Social - Meta,prospecting-lal,false
L000249,2025-01-10 09:00:00,Kenji,Castellanos,kenji.castellanos@tessellate.com,tessellate.com,Paid Social - Meta,prospecting-lal,false
L000250,2025-01-21 08:30:00,Grace,Aaltonen,grace.aaltonen@oakhurst.com,oakhurst.com,Paid Social - Meta,mofu-retarget,false
L000251,2025-01-02 08:00:00,Tomas,Pires,tomas.pires@halcyon.com,halcyon.com,Paid Social - Meta,prospecting-lal,false
L000252,2025-01-30 15:45:00,Yusuf,Nwosu,yusuf.nwosu@arclight.com,arclight.com,Paid Social - Meta,mofu-retarget,false
L000253,2025-01-27 19:45:00,Elodie,Ferreira,elodie.ferreira@redwood.com,redwood.com,Paid Social - Meta,prospecting-lal,false
L000254,2025-01-24 13:15:00,Priya,Castellanos,priya.castellanos@cascade.com,cascade.com,Paid Social - Meta,prospecting-lal,false
L000255,2025-01-05 11:45:00,Ingrid,Lindqvist,ingrid.lindqvist@granitepeak.com,granitepeak.com,Paid Social - Meta,prospecting-lal,false
L000256,2025-01-28 17:30:00,Peter,Vieira,peter.vieira@tessellate.com,tessellate.com,Paid Social - Meta,prospecting-lal,false
L000257,2025-01-30 11:00:00,Kenji,Vieira,kenji.vieira@ironwood.com,ironwood.com,Paid Social - Meta,lead-form-broad,false
L000258,2025-01-31 10:30:00,Siobhan,Szabo,siobhan.szabo@ember.com,ember.com,Paid Social - Meta,mofu-retarget,false
L000259,2025-01-14 10:45:00,Noor,Byrne,noor.byrne@quarry.com,quarry.com,Paid Social - Meta,lead-form-broad,false
L000260,2025-01-20 13:30:00,Kenji,Bahri,kenji.bahri@pinnacle.com,pinnacle.com,Paid Social - Meta,lead-form-broad,false
L000261,2025-01-25 19:15:00,Jonas,Nwosu,jonas.nwosu@nimbus.com,nimbus.com,Paid Social - Meta,lead-form-broad,false
L000262,2025-01-14 07:00:00,Beatriz,Iyer,beatriz.iyer@ember.com,ember.com,Paid Social - Meta,lead-form-broad,false
L000263,2025-01-22 15:45:00,Yusuf,Iyer,yusuf.iyer@meridian.com,meridian.com,Paid Social - Meta,prospecting-lal,false
L000264,2025-01-21 07:15:00,Anaya,Novak,anaya.novak@cascade.com,cascade.com,Paid Social - Meta,mofu-retarget,false
L000265,2025-01-25 18:45:00,Cormac,Krishnan,cormac.krishnan@saltmarsh.com,saltmarsh.com,Paid Social - Meta,prospecting-lal,false
L000266,2025-01-04 09:30:00,Arun,Lindqvist,arun.lindqvist@copperline.com,copperline.com,Paid Social - Meta,prospecting-lal,false
L000267,2025-01-31 15:00:00,Alicia,Doyle,alicia.doyle@granitepeak.com,granitepeak.com,Paid Social - Meta,mofu-retarget,false
L000268,2025-01-13 11:00:00,Kenji,Iyer,kenji.iyer@granitepeak.com,granitepeak.com,Paid Social - Meta,lead-form-broad,false
L000269,2025-01-05 20:15:00,Kenji,Watanabe,kenji.watanabe@ridgeline.com,ridgeline.com,Paid Social - Meta,mofu-retarget,false
L000270,2025-01-11 12:30:00,Callum,Bahri,callum.bahri@northwind.com,northwind.com,Paid Social - Meta,mofu-retarget,false
L000271,2025-01-19 13:00:00,Yusuf,Grant,yusuf.grant@kestrel.com,kestrel.com,Paid Social - Meta,prospecting-lal,false
L000272,2025-01-27 20:45:00,Elodie,Nwosu,elodie.nwosu@ferrous.com,ferrous.com,Paid Social - Meta,mofu-retarget,false
L000273,2025-01-21 19:30:00,Darius,Szabo,darius.szabo@arclight.com,arclight.com,Paid Social - Meta,lead-form-broad,false
L000274,2025-01-15 16:15:00,Anaya,Haddad,anaya.haddad@ferrous.com,ferrous.com,Paid Social - Meta,lead-form-broad,false
L000275,2025-01-12 07:30:00,Renata,Kavanagh,renata.kavanagh@quarry.com,quarry.com,Paid Social - Meta,lead-form-broad,false
L000276,2025-01-13 16:00:00,Noor,Szabo,noor.szabo@nimbus.com,nimbus.com,Paid Social - Meta,prospecting-lal,false
L000277,2025-01-29 08:45:00,Marcus,Kavanagh,marcus.kavanagh@ridgeline.com,ridgeline.com,Paid Social - Meta,lead-form-broad,false
L000278,2025-01-01 07:30:00,Renata,Whitfield,renata.whitfield@quarry.com,quarry.com,Paid Social - Meta,lead-form-broad,false
L000279,2025-01-16 17:15:00,Lena,Pires,lena.pires@kestrel.com,kestrel.com,Paid Social - Meta,mofu-retarget,false
L000280,2025-01-14 19:45:00,Tomas,Castellanos,tomas.castellanos@anvil.com,anvil.com,Paid Social - Meta,prospecting-lal,false
L000281,2025-01-02 18:45:00,Adeola,Lindqvist,adeola.lindqvist@harborview.com,harborview.com,Paid Social - Meta,lead-form-broad,false
L000282,2025-01-24 16:15:00,Adeola,Bergstrom,adeola.bergstrom@northwind.com,northwind.com,Paid Social - Meta,lead-form-broad,false
L000283,2025-01-25 16:45:00,Adeola,Nwosu,adeola.nwosu@arclight.com,arclight.com,Paid Social - Meta,mofu-retarget,false
L000284,2025-01-20 14:45:00,Callum,Vieira,callum.vieira@solvent.com,solvent.com,Paid Social - Meta,prospecting-lal,false
L000285,2025-01-17 19:15:00,Adeola,Novak,adeola.novak@brightpath.com,brightpath.com,Paid Social - Meta,mofu-retarget,false
L000286,2025-01-20 12:00:00,Callum,Demir,callum.demir@northwind.com,northwind.com,Paid Social - Meta,mofu-retarget,false
L000287,2025-01-06 08:15:00,Callum,Mulvaney,callum.mulvaney@brightpath.com,brightpath.com,Paid Social - Meta,prospecting-lal,false
L000288,2025-01-28 19:15:00,Priya,Szabo,priya.szabo@kestrel.com,kestrel.com,Paid Social - Meta,mofu-retarget,false
L000289,2025-01-20 19:45:00,Alicia,Ferreira,alicia.ferreira@lumen.com,lumen.com,Paid Social - Meta,lead-form-broad,false
L000290,2025-01-27 14:00:00,Hollis,Krishnan,hollis.krishnan@ironwood.com,ironwood.com,Paid Social - Meta,prospecting-lal,false
L000291,2025-01-22 19:15:00,Alicia,Raghunathan,alicia.raghunathan@meridian.com,meridian.com,Paid Social - Meta,prospecting-lal,false
L000292,2025-01-01 19:00:00,Omar,Grant,omar.grant@solvent.com,solvent.com,Paid Social - Meta,lead-form-broad,false
L000293,2025-01-16 12:45:00,Cormac,Lindqvist,cormac.lindqvist@juniper.com,juniper.com,Paid Social - Meta,prospecting-lal,false
L000294,2025-01-22 11:15:00,Hollis,Doyle,hollis.doyle@kestrel.com,kestrel.com,Paid Social - Meta,mofu-retarget,false
L000295,2025-01-30 14:45:00,Marcus,Lindqvist,marcus.lindqvist@brightpath.com,brightpath.com,Paid Social - Meta,lead-form-broad,false
L000296,2025-01-03 11:15:00,Yusuf,Petrov,yusuf.petrov@marlowe.com,marlowe.com,Paid Social - Meta,mofu-retarget,false
L000297,2025-01-04 08:15:00,Lena,Doyle,lena.doyle@quillon.com,quillon.com,Paid Social - Meta,prospecting-lal,false
L000298,2025-01-21 12:30:00,Adeola,Byrne,adeola.byrne@juniper.com,juniper.com,Paid Social - Meta,lead-form-broad,false
L000299,2025-01-10 19:45:00,Beatriz,Byrne,beatriz.byrne@northwind.com,northwind.com,Paid Social - Meta,prospecting-lal,false
L000300,2025-01-19 07:45:00,Noor,Zhang,noor.zhang@northwind.com,northwind.com,Paid Search - Non-Brand,competitor-terms,false
L000301,2025-01-18 20:00:00,Margit,Haddad,margit.haddad@brightpath.com,brightpath.com,Paid Search - Non-Brand,category-terms,false
L000302,2025-01-25 07:45:00,Peter,Demir,peter.demir@quarry.com,quarry.com,Paid Search - Non-Brand,competitor-terms,false
L000303,2025-01-04 17:15:00,Estelle,Castellanos,estelle.castellanos@saltmarsh.com,saltmarsh.com,Paid Search - Non-Brand,solution-terms,false
L000304,2025-01-25 17:15:00,Estelle,Vieira,estelle.vieira@quillon.com,quillon.com,Paid Search - Non-Brand,solution-terms,false
L000305,2025-01-13 14:30:00,Adeola,Nwosu,adeola.nwosu@pinnacle.com,pinnacle.com,Paid Search - Non-Brand,competitor-terms,false
L000306,2025-01-19 13:00:00,Tomas,Castellanos,tomas.castellanos@foxglove.com,foxglove.com,Paid Search - Non-Brand,solution-terms,false
L000307,2025-01-08 10:15:00,Ivo,Byrne,ivo.byrne@kestrel.com,kestrel.com,Paid Search - Non-Brand,solution-terms,false
L000308,2025-01-25 07:15:00,Malik,Byrne,malik.byrne@quillon.com,quillon.com,Paid Search - Non-Brand,category-terms,false
L000309,2025-01-30 14:00:00,Beatriz,Horvat,beatriz.horvat@quillon.com,quillon.com,Paid Search - Non-Brand,category-terms,false
L000310,2025-01-22 11:30:00,Alicia,Raghunathan,alicia.raghunathan@copperline.com,copperline.com,Paid Search - Non-Brand,competitor-terms,false
L000311,2025-01-15 14:30:00,Omar,Krishnan,omar.krishnan@meridian.com,meridian.com,Paid Search - Non-Brand,category-terms,false
L000312,2025-01-02 11:15:00,Peter,Ferreira,peter.ferreira@nimbus.com,nimbus.com,Paid Search - Non-Brand,category-terms,false
L000313,2025-01-18 15:15:00,Anaya,Iyer,anaya.iyer@quillon.com,quillon.com,Paid Search - Non-Brand,competitor-terms,false
L000314,2025-01-24 19:15:00,Rafael,Ferreira,rafael.ferreira@copperline.com,copperline.com,Paid Search - Non-Brand,competitor-terms,false
L000315,2025-01-09 20:45:00,Elodie,Grant,elodie.grant@solvent.com,solvent.com,Paid Search - Non-Brand,category-terms,false
L000316,2025-01-31 13:30:00,Margit,Demir,margit.demir@lumen.com,lumen.com,Paid Search - Non-Brand,category-terms,true
L000317,2025-01-10 08:00:00,Priya,Kavanagh,priya.kavanagh@nimbus.com,nimbus.com,Paid Search - Non-Brand,competitor-terms,false
L000318,2025-01-20 11:30:00,Malik,Doyle,malik.doyle@redwood.com,redwood.com,Paid Search - Non-Brand,category-terms,false
L000319,2025-01-25 12:45:00,Callum,Ferreira,callum.ferreira@lumen.com,lumen.com,Paid Search - Non-Brand,solution-terms,false
L000320,2025-01-12 15:15:00,Marcus,Okonkwo,marcus.okonkwo@dovetail.com,dovetail.com,Paid Search - Non-Brand,solution-terms,false
L000321,2025-01-13 19:45:00,Peter,Mulvaney,peter.mulvaney@cascade.com,cascade.com,Paid Search - Non-Brand,solution-terms,false
L000322,2025-01-29 17:00:00,Marcus,Horvat,marcus.horvat@halcyon.com,halcyon.com,Paid Search - Non-Brand,solution-terms,false
L000323,2025-01-15 18:45:00,Peter,Novak,peter.novak@dovetail.com,dovetail.com,Paid Search - Non-Brand,category-terms,false
L000324,2025-01-07 17:30:00,Marcus,Pires,marcus.pires@cascade.com,cascade.com,Paid Search - Non-Brand,solution-terms,false
L000325,2025-01-30 16:30:00,Adeola,Iyer,adeola.iyer@halcyon.com,halcyon.com,Paid Search - Non-Brand,competitor-terms,true
L000326,2025-01-15 14:45:00,Estelle,Bahri,estelle.bahri@saltmarsh.com,saltmarsh.com,Paid Search - Non-Brand,competitor-terms,false
L000327,2025-01-21 18:15:00,Ingrid,Okonkwo,ingrid.okonkwo@brightpath.com,brightpath.com,Paid Search - Non-Brand,competitor-terms,false
L000328,2025-01-04 19:45:00,Priya,Aaltonen,priya.aaltonen@copperline.com,copperline.com,Paid Search - Non-Brand,competitor-terms,true
L000329,2025-01-20 15:45:00,Ivo,Ferreira,ivo.ferreira@juniper.com,juniper.com,Paid Search - Non-Brand,competitor-terms,false
L000330,2025-01-01 16:45:00,Priya,Nwosu,priya.nwosu@quarry.com,quarry.com,Paid Search - Non-Brand,competitor-terms,false
L000331,2025-01-15 15:45:00,Lena,Moreau,lena.moreau@halcyon.com,halcyon.com,Paid Search - Non-Brand,category-terms,false
L000332,2025-01-06 15:45:00,Ivo,Novak,ivo.novak@harborview.com,harborview.com,Paid Search - Non-Brand,competitor-terms,false
L000333,2025-01-27 13:00:00,Beatriz,Watanabe,beatriz.watanabe@meridian.com,meridian.com,Paid Search - Non-Brand,category-terms,false
L000334,2025-01-27 12:45:00,Ingrid,Petrov,ingrid.petrov@nimbus.com,nimbus.com,Paid Search - Non-Brand,solution-terms,false
L000335,2025-01-24 14:00:00,Mei,Watanabe,mei.watanabe@quillon.com,quillon.com,Paid Search - Non-Brand,solution-terms,false
L000336,2025-01-26 18:30:00,Margit,Krishnan,margit.krishnan@kestrel.com,kestrel.com,Paid Search - Non-Brand,category-terms,false
L000337,2025-01-26 17:15:00,Renata,Petrov,renata.petrov@pinnacle.com,pinnacle.com,Paid Search - Non-Brand,competitor-terms,false
L000338,2025-01-16 07:15:00,Kenji,Petrov,kenji.petrov@kestrel.com,kestrel.com,Paid Search - Non-Brand,competitor-terms,false
L000339,2025-01-21 13:30:00,Renata,Demir,renata.demir@juniper.com,juniper.com,Paid Search - Non-Brand,solution-terms,false
L000340,2025-01-10 13:30:00,Malik,Whitfield,malik.whitfield@quarry.com,quarry.com,Paid Search - Non-Brand,category-terms,false
L000341,2025-01-28 07:45:00,Rafael,Lindqvist,rafael.lindqvist@dovetail.com,dovetail.com,Paid Search - Non-Brand,category-terms,false
L000342,2025-01-02 09:45:00,Noor,Farrell,noor.farrell@anvil.com,anvil.com,Paid Search - Non-Brand,competitor-terms,false
L000343,2025-01-05 14:00:00,Arun,Zhang,arun.zhang@ridgeline.com,ridgeline.com,Paid Search - Non-Brand,category-terms,false
L000344,2025-01-28 15:45:00,Yusuf,Zhang,yusuf.zhang@oakhurst.com,oakhurst.com,Paid Search - Non-Brand,solution-terms,false
L000345,2025-01-19 15:45:00,Beatriz,Raghunathan,beatriz.raghunathan@ferrous.com,ferrous.com,Paid Search - Non-Brand,competitor-terms,false
L000346,2025-01-03 19:30:00,Adeola,Szabo,adeola.szabo@quillon.com,quillon.com,Paid Search - Non-Brand,competitor-terms,false
L000347,2025-01-09 18:45:00,Callum,Lindqvist,callum.lindqvist@dovetail.com,dovetail.com,Paid Search - Non-Brand,competitor-terms,false
L000348,2025-01-06 15:00:00,Marcus,Krishnan,marcus.krishnan@ironwood.com,ironwood.com,Paid Search - Non-Brand,category-terms,false
L000349,2025-01-26 18:00:00,Arun,Almeida,arun.almeida@nimbus.com,nimbus.com,Paid Search - Non-Brand,solution-terms,false
L000350,2025-01-31 12:00:00,Noor,Pires,noor.pires@solvent.com,solvent.com,Paid Search - Non-Brand,solution-terms,false
L000351,2025-01-28 13:00:00,Hollis,Haddad,hollis.haddad@anvil.com,anvil.com,Paid Social - LinkedIn,content-download,false
L000352,2025-01-12 16:15:00,Priya,Farrell,priya.farrell@dovetail.com,dovetail.com,Paid Social - LinkedIn,abm-tier1,false
L000353,2025-01-31 17:45:00,Omar,Ferreira,omar.ferreira@ember.com,ember.com,Paid Social - LinkedIn,abm-tier1,false
L000354,2025-01-06 18:45:00,Yusuf,Aaltonen,yusuf.aaltonen@ferrous.com,ferrous.com,Paid Social - LinkedIn,content-download,false
L000355,2025-01-06 19:00:00,Cormac,Demir,cormac.demir@copperline.com,copperline.com,Paid Social - LinkedIn,jobtitle-targeting,false
L000356,2025-01-24 18:15:00,Callum,Okonkwo,callum.okonkwo@granitepeak.com,granitepeak.com,Paid Social - LinkedIn,jobtitle-targeting,false
L000357,2025-01-12 13:00:00,Alicia,Szabo,alicia.szabo@anvil.com,anvil.com,Paid Social - LinkedIn,abm-tier1,false
L000358,2025-01-12 19:15:00,Lena,Mulvaney,lena.mulvaney@solvent.com,solvent.com,Paid Social - LinkedIn,content-download,false
L000359,2025-01-04 07:30:00,Estelle,Bergstrom,estelle.bergstrom@quillon.com,quillon.com,Paid Social - LinkedIn,content-download,false
L000360,2025-01-11 18:45:00,Arun,Doyle,arun.doyle@dovetail.com,dovetail.com,Paid Social - LinkedIn,abm-tier1,false
L000361,2025-01-02 11:45:00,Ivo,Kavanagh,ivo.kavanagh@cascade.com,cascade.com,Paid Social - LinkedIn,content-download,true
L000362,2025-01-22 10:15:00,Omar,Zhang,omar.zhang@oakhurst.com,oakhurst.com,Paid Social - LinkedIn,jobtitle-targeting,false
L000363,2025-01-15 16:30:00,Peter,Raghunathan,peter.raghunathan@meridian.com,meridian.com,Paid Social - LinkedIn,abm-tier1,false
L000364,2025-01-07 17:45:00,Mei,Lindqvist,mei.lindqvist@pinnacle.com,pinnacle.com,Paid Social - LinkedIn,content-download,true
